mode,initial_budget,dca_levels,first_level,level_step,num_levels,take_profit_percent,stop_loss_percent,roi,net_pnl,total_trades,win_rate,stop_loss_rate,avg_trade_pnl,avg_trade_duration_days,largest_loss,largest_profit,error
short,1000,"[6, 11, 16, 21]",6,5,4,4,10,8.0703,80.7,466,47.0,54.94,0.17,1.41,-9.43,28.48,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,3,15,8.0276,80.28,425,77.41,22.59,0.19,1.76,-27.83,18.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,7,15,7.9409,79.41,235,50.21,51.06,0.34,3.47,-18.27,35.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,3,15,7.87,78.7,315,72.7,28.25,0.25,1.29,-18.27,15.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,5,10,7.7336,77.34,440,41.14,59.77,0.18,1.63,-6.29,48.42,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,3,15,7.7321,77.32,416,76.68,23.8,0.19,1.9,-20.16,24.45,
short,1000,"[8, 12, 16, 20]",8,4,4,7,15,7.7315,77.31,234,48.72,51.28,0.33,3.57,-22.9,52.5,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,5,15,7.6074,76.07,272,58.82,41.18,0.28,2.5,-21.92,30.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,4,15,7.4816,74.82,284,64.08,36.97,0.26,2.15,-16.5,21.9,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,3,10,7.4074,74.07,612,61.44,39.22,0.12,1.23,-9.47,40.08,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,5,10,7.3695,73.69,449,44.99,58.13,0.16,1.59,-9.38,30.0,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,4,15,6.9349,69.35,337,68.84,31.16,0.21,2.08,-22.99,26.67,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,3,15,6.8358,68.36,416,76.68,23.8,0.16,1.9,-24.19,18.0,
short,1000,"[8, 13, 18, 23]",8,5,4,4,15,6.8129,68.13,284,64.08,36.97,0.24,2.15,-20.63,20.0,
short,1000,"[8, 12, 16]",8,4,3,3,15,6.7772,67.77,313,70.93,29.07,0.22,1.35,-30.53,30.0,
short,1000,"[7, 10, 13]",7,3,3,5,10,6.6849,66.85,392,33.67,66.33,0.17,1.33,-9.35,50.0,
short,1000,"[6, 11, 16]",6,5,3,6,10,6.5709,65.71,409,37.65,64.55,0.16,1.97,-12.58,40.0,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,6,10,6.5491,65.49,464,43.75,57.11,0.14,2.26,-13.23,48.0,
short,1000,"[8, 13, 18]",8,5,3,3,15,6.1268,61.27,310,70.32,29.68,0.2,1.42,-27.5,20.0,
short,1000,"[6, 10, 14, 18]",6,4,4,3,15,5.7312,57.31,425,77.41,22.59,0.13,1.76,-34.78,22.5,
short,1000,"[6, 9, 12]",6,3,3,4,10,5.6379,56.38,481,48.44,51.56,0.12,1.34,-15.64,40.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,7,15,5.6267,56.27,235,48.94,51.06,0.24,3.47,-21.92,42.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,3,15,5.5415,55.42,315,71.75,28.25,0.18,1.29,-21.92,18.0,
short,1000,"[8, 11, 14, 17]",8,3,4,4,15,5.4136,54.14,290,64.48,35.52,0.19,1.96,-27.41,30.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,6,10,5.1046,51.05,409,36.43,64.55,0.12,1.97,-6.29,48.42,
short,1000,"[6, 11, 16]",6,5,3,4,10,4.6999,47.0,466,47.0,54.94,0.1,1.41,-12.58,26.67,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,4,10,4.218,42.18,466,45.92,54.94,0.09,1.41,-6.29,48.42,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,5,10,4.2009,42.01,440,41.14,59.77,0.1,1.63,-7.55,32.7,
short,1000,"[6, 11, 16, 21]",6,5,4,3,15,4.1797,41.8,416,76.2,23.8,0.1,1.9,-30.24,22.5,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,3,10,4.0889,40.89,612,61.44,39.22,0.07,1.23,-11.36,24.1,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,7,10,3.804,38.04,379,32.72,69.39,0.1,2.28,-6.29,66.87,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,4,15,3.7317,37.32,337,68.84,31.16,0.11,2.08,-27.58,32.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,6,15,3.1839,31.84,250,53.2,48.0,0.13,3.03,-15.27,30.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,4,10,2.7544,27.54,553,54.07,46.65,0.05,1.6,-9.47,40.08,
short,1000,"[8, 13, 18]",8,5,3,4,15,2.5798,25.8,284,63.03,36.97,0.09,2.15,-27.5,26.67,
short,1000,"[7, 10, 13]",7,3,3,7,10,2.5636,25.64,359,26.18,73.82,0.07,1.7,-9.35,70.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,5,15,2.4611,24.61,269,57.99,43.12,0.09,2.55,-15.27,25.0,
short,1000,"[6, 9, 12, 15]",6,3,4,5,10,2.4322,24.32,449,44.99,58.13,0.05,1.59,-11.73,37.5,
short,1000,"[5, 8, 11, 14]",5,3,4,6,10,2.2035,22.03,464,42.89,57.11,0.05,2.26,-16.53,60.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,6,15,1.7894,17.89,250,53.2,48.0,0.07,3.03,-18.32,36.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,6,10,1.4927,14.93,415,39.76,63.61,0.04,1.92,-7.82,30.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,7,10,1.3587,13.59,379,32.72,69.39,0.04,2.28,-7.55,48.18,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,4,10,1.3156,13.16,554,54.15,46.57,0.02,1.58,-11.02,26.67,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,5,15,1.2379,12.38,267,58.05,43.07,0.05,2.62,-13.75,40.81,
short,1000,"[8, 11, 14, 17]",8,3,4,5,15,1.1759,11.76,272,58.82,41.18,0.04,2.5,-27.41,37.5,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,6,10,1.0462,10.46,409,36.43,64.55,0.03,1.97,-7.55,36.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,5,15,0.9221,9.22,269,57.99,43.12,0.03,2.55,-18.32,30.0,
short,1000,"[8, 11, 14, 17]",8,3,4,7,15,0.7834,7.83,235,48.94,51.06,0.03,3.47,-27.41,52.5,
short,1000,"[8, 11, 14, 17]",8,3,4,3,15,0.6769,6.77,315,71.75,28.25,0.02,1.29,-27.41,22.5,
short,1000,"[8, 12, 16]",8,4,3,7,15,0.5864,5.86,234,48.72,51.28,0.03,3.57,-30.53,70.0,
short,1000,"[5, 9, 13, 17]",5,4,4,3,10,0.5657,5.66,612,61.44,39.22,0.01,1.23,-14.2,22.5,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,7,15,0.3852,3.85,251,52.19,48.21,0.02,4.03,-18.47,35.0,
short,1000,"[6, 10, 14, 18]",6,4,4,5,10,0.3331,3.33,440,41.14,59.77,0.01,1.63,-9.43,37.5,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,4,10,-0.0178,-0.18,466,45.92,54.94,-0.0,1.41,-7.55,32.7,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,7,15,-0.0795,-0.8,248,52.02,48.39,-0.0,4.11,-16.93,32.7,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,5,10,-0.2503,-2.5,501,47.9,52.89,-0.0,1.96,-11.02,33.33,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,6,15,-0.9714,-9.71,289,59.52,41.18,-0.03,3.86,-20.16,30.0,
short,1000,"[6, 11, 16]",6,5,3,3,15,-1.0386,-10.39,416,76.2,23.8,-0.02,1.9,-40.31,30.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,5,15,-1.2212,-12.21,267,58.05,43.07,-0.05,2.62,-16.5,21.9,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,5,15,-1.2641,-12.64,300,62.0,38.0,-0.04,2.87,-22.99,33.33,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,7,15,-1.4276,-14.28,251,51.79,48.21,-0.06,4.03,-22.16,42.0,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,4,10,-1.4948,-14.95,553,54.07,46.65,-0.03,1.6,-11.36,24.1,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,3,10,-1.5632,-15.63,598,58.86,41.47,-0.03,1.29,-7.94,58.84,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,4,10,-1.7546,-17.55,554,54.15,46.57,-0.03,1.58,-13.23,32.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,6,10,-1.8452,-18.45,415,39.76,63.61,-0.04,1.92,-9.38,36.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,4,15,-2.5301,-25.3,329,66.57,33.74,-0.08,2.27,-16.93,32.7,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,7,15,-2.6712,-26.71,248,52.02,48.39,-0.11,4.11,-20.31,28.0,
short,1000,"[8, 11, 14]",8,3,3,4,15,-3.0382,-30.38,290,64.48,35.52,-0.1,1.96,-36.54,40.0,
short,1000,"[8, 12, 16, 20]",8,4,4,6,15,-3.2068,-32.07,250,52.0,48.0,-0.13,3.03,-22.9,45.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,6,15,-3.3018,-33.02,250,53.6,47.6,-0.13,3.08,-18.27,30.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,3,15,-3.3968,-33.97,430,77.44,22.56,-0.08,1.73,-27.79,20.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,6,15,-3.6085,-36.08,289,59.52,41.18,-0.12,3.86,-24.19,36.0,
short,1000,"[6, 10, 14, 18]",6,4,4,6,10,-3.6103,-36.1,409,36.43,64.55,-0.09,1.97,-9.43,45.0,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,5,10,-3.6337,-36.34,501,47.9,52.89,-0.07,1.96,-13.23,40.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,5,15,-3.6818,-36.82,296,60.81,39.53,-0.12,2.93,-18.47,25.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,4,15,-3.7123,-37.12,363,70.52,30.03,-0.1,2.61,-23.19,20.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,4,10,-3.783,-37.83,536,51.49,48.88,-0.07,1.67,-7.94,58.84,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,6,15,-3.9348,-39.35,271,56.09,44.28,-0.15,3.47,-18.47,30.0,
short,1000,"[8, 13, 18, 23]",8,5,4,5,15,-4.0656,-40.66,267,58.05,43.07,-0.15,2.62,-20.63,25.0,
short,1000,"[6, 10, 14]",6,4,3,3,15,-4.2228,-42.23,425,77.41,22.59,-0.1,1.76,-46.38,30.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,6,15,-4.2462,-42.46,268,55.6,44.78,-0.16,3.52,-16.93,32.7,
short,1000,"[8, 12, 16, 20]",8,4,4,5,15,-4.291,-42.91,269,56.88,43.12,-0.16,2.55,-22.9,37.5,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,6,15,-4.3519,-43.52,281,57.3,42.7,-0.15,3.24,-22.99,40.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,7,10,-4.6027,-46.03,379,31.66,69.39,-0.12,2.28,-6.29,48.42,
short,1000,"[6, 11, 16, 21]",6,5,4,7,10,-4.6509,-46.51,379,32.72,69.39,-0.12,2.28,-9.43,35.0,
short,1000,"[6, 10, 14, 18]",6,4,4,4,10,-4.9403,-49.4,466,45.92,54.94,-0.11,1.41,-9.43,30.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,3,10,-4.9528,-49.53,598,58.86,41.47,-0.08,1.29,-9.52,39.84,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,5,15,-4.9595,-49.6,300,62.0,38.0,-0.17,2.87,-27.58,40.0,
short,1000,"[7, 12, 17]",7,5,3,3,30,-5.197,-51.97,264,91.29,8.71,-0.2,3.69,-162.26,30.0,
short,1000,"[7, 10, 13, 16]",7,3,4,4,15,-5.4194,-54.19,337,68.84,31.16,-0.16,2.08,-34.48,40.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,4,15,-5.4817,-54.82,328,66.77,33.54,-0.17,2.28,-18.47,20.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,4,15,-5.6118,-56.12,329,66.57,33.74,-0.17,2.27,-20.31,16.0,
short,1000,"[7, 12, 17, 22]",7,5,4,7,15,-5.7012,-57.01,248,51.61,48.39,-0.23,4.11,-25.39,35.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,6,15,-5.8953,-58.95,246,52.44,48.78,-0.24,3.16,-13.75,40.81,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,7,10,-6.1168,-61.17,387,35.4,67.96,-0.16,2.18,-7.82,35.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,7,15,-6.166,-61.66,227,48.02,53.3,-0.27,3.84,-13.75,40.81,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,5,15,-6.3079,-63.08,296,60.47,39.53,-0.21,2.93,-22.16,30.0,
short,1000,"[5, 9, 13, 17]",5,4,4,4,10,-6.4139,-64.14,553,54.07,46.65,-0.12,1.6,-14.2,30.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,6,15,-6.6115,-66.12,271,55.72,44.28,-0.24,3.47,-22.16,36.0,
short,1000,"[7, 11, 15, 19]",7,4,4,7,15,-6.6625,-66.63,251,51.79,48.21,-0.27,4.03,-27.7,52.5,
short,1000,"[5, 9, 13]",5,4,3,3,10,-7.223,-72.23,612,60.78,39.22,-0.12,1.23,-18.93,30.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,5,10,-7.3093,-73.09,488,45.7,54.71,-0.15,2.04,-7.94,58.84,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,4,10,-7.6166,-76.17,536,51.49,48.88,-0.14,1.67,-9.52,39.84,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,6,15,-7.6712,-76.71,268,55.6,44.78,-0.29,3.52,-20.31,24.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,6,15,-7.8646,-78.65,250,52.4,47.6,-0.31,3.08,-21.92,36.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,4,15,-7.9468,-79.47,363,69.97,30.03,-0.22,2.61,-27.83,24.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,3,15,-8.0431,-80.43,430,77.44,22.56,-0.19,1.73,-33.35,24.0,
short,1000,"[5, 8, 11, 14]",5,3,4,4,10,-8.1762,-81.76,554,53.43,46.57,-0.15,1.58,-16.53,40.0,
short,1000,"[8, 11, 14]",8,3,3,3,15,-8.2142,-82.14,315,71.75,28.25,-0.26,1.29,-36.54,30.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,5,15,-8.2643,-82.64,293,60.07,40.27,-0.28,2.95,-16.93,32.7,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,4,15,-8.4679,-84.68,328,66.46,33.54,-0.26,2.28,-22.16,24.0,
short,1000,"[6, 10, 14]",6,4,3,5,10,-8.5954,-85.95,440,40.23,59.77,-0.2,1.63,-12.58,50.0,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,6,15,-8.6649,-86.65,281,57.3,42.7,-0.31,3.24,-27.58,48.0,
short,1000,"[6, 11, 16, 21]",6,5,4,6,15,-8.8756,-88.76,289,58.82,41.18,-0.31,3.86,-30.24,45.0,
short,1000,"[6, 9, 12, 15]",6,3,4,6,10,-9.0861,-90.86,415,39.76,63.61,-0.22,1.92,-11.73,45.0,
short,1000,"[8, 11, 14]",8,3,3,5,15,-9.2584,-92.58,272,58.82,41.18,-0.34,2.5,-36.54,50.0,
short,1000,"[7, 12, 17, 22]",7,5,4,4,15,-9.377,-93.77,329,66.26,33.74,-0.29,2.27,-25.39,20.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,6,15,-9.7811,-97.81,246,52.44,48.78,-0.4,3.16,-16.5,24.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,7,15,-10.106,-101.06,227,48.02,53.3,-0.45,3.84,-16.5,28.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,6,10,-10.4209,-104.21,452,42.7,58.19,-0.23,2.37,-9.47,40.08,
short,1000,"[5, 8, 11, 14]",5,3,4,5,10,-10.5251,-105.25,501,47.11,52.89,-0.21,1.96,-16.53,50.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,7,10,-10.6026,-106.03,379,31.66,69.39,-0.28,2.28,-7.55,42.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,5,15,-10.8868,-108.87,315,63.17,37.46,-0.35,3.33,-20.16,25.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,7,10,-10.9765,-109.77,387,35.4,67.96,-0.28,2.18,-9.38,42.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,4,15,-11.0727,-110.73,354,68.64,31.92,-0.31,2.69,-20.16,24.45,
short,1000,"[8, 11, 14]",8,3,3,7,15,-11.4911,-114.91,235,48.94,51.06,-0.49,3.47,-36.54,70.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,6,15,-11.658,-116.58,289,59.52,41.18,-0.4,3.86,-23.19,30.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,5,10,-11.7606,-117.61,497,47.28,53.52,-0.24,1.99,-9.47,40.08,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,5,10,-11.848,-118.48,488,45.7,54.71,-0.24,2.04,-9.52,39.84,
short,1000,"[8, 13, 18]",8,5,3,5,15,-11.9249,-119.25,267,56.93,43.07,-0.45,2.62,-27.5,33.33,
short,1000,"[7, 12, 17, 22]",7,5,4,6,15,-11.9512,-119.51,268,55.22,44.78,-0.45,3.52,-25.39,30.0,
short,1000,"[5, 10, 15, 20]",5,5,4,3,10,-12.191,-121.91,598,58.86,41.47,-0.2,1.29,-11.9,19.8,
short,1000,"[6, 11, 16]",6,5,3,7,10,-12.2617,-122.62,379,32.72,69.39,-0.32,2.28,-12.58,46.67,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,5,15,-12.4929,-124.93,293,60.07,40.27,-0.43,2.95,-20.31,20.0,
short,1000,"[8, 12, 16]",8,4,3,6,15,-12.609,-126.09,250,52.0,48.0,-0.5,3.03,-30.53,60.0,
short,1000,"[7, 11, 15, 19]",7,4,4,5,15,-12.763,-127.63,296,60.47,39.53,-0.43,2.93,-27.7,37.5,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,6,10,-12.968,-129.68,438,40.41,60.05,-0.3,2.49,-7.94,58.84,
short,1000,"[7, 11, 15, 19]",7,4,4,6,15,-13.1425,-131.42,271,55.72,44.28,-0.48,3.47,-27.7,45.0,
short,1000,"[7, 12, 17]",7,5,3,7,15,-13.3393,-133.39,248,51.61,48.39,-0.54,4.11,-33.85,46.67,
short,1000,"[6, 10, 14]",6,4,3,6,10,-13.8532,-138.53,409,35.45,64.55,-0.34,1.97,-12.58,60.0,
short,1000,"[6, 10, 14, 18]",6,4,4,4,15,-14.2368,-142.37,363,69.97,30.03,-0.39,2.61,-34.78,30.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,5,15,-14.5966,-145.97,322,64.29,36.34,-0.45,3.24,-23.19,25.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,3,15,-14.657,-146.57,476,77.52,22.69,-0.31,2.07,-23.45,16.06,
short,1000,"[8, 13, 18, 23]",8,5,4,6,15,-14.7654,-147.65,246,52.44,48.78,-0.6,3.16,-20.63,30.0,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,7,15,-15.0991,-150.99,251,51.79,48.21,-0.6,4.01,-22.99,46.67,
short,1000,"[8, 13, 18, 23]",8,5,4,7,15,-15.1715,-151.72,227,48.02,53.3,-0.67,3.84,-20.63,35.0,
short,1000,"[7, 11, 15, 19]",7,4,4,4,15,-15.4629,-154.63,328,66.46,33.54,-0.47,2.28,-27.7,30.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,5,15,-15.5069,-155.07,315,63.17,37.46,-0.49,3.33,-24.19,30.0,
short,1000,"[5, 10, 15, 20]",5,5,4,4,10,-15.5207,-155.21,536,51.49,48.88,-0.29,1.67,-11.9,20.0,
short,1000,"[6, 10, 14]",6,4,3,4,10,-15.6266,-156.27,466,45.06,54.94,-0.34,1.41,-12.58,40.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,4,15,-15.7299,-157.3,354,68.64,31.92,-0.44,2.69,-24.19,24.0,
short,1000,"[8, 11, 14, 17]",8,3,4,6,15,-16.0808,-160.81,250,52.4,47.6,-0.64,3.08,-27.41,45.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,5,15,-16.4507,-164.51,352,66.48,33.81,-0.47,3.51,-23.45,25.0,
short,1000,"[5, 9, 13]",5,4,3,4,10,-16.5291,-165.29,553,53.35,46.65,-0.3,1.6,-18.93,40.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,4,15,-16.719,-167.19,373,70.24,29.76,-0.45,2.43,-27.79,26.67,
short,1000,"[6, 11, 16]",6,5,3,6,15,-16.7929,-167.93,289,58.82,41.18,-0.58,3.86,-40.31,60.0,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,7,10,-16.819,-168.19,412,38.11,62.86,-0.41,2.78,-11.02,46.67,
short,1000,"[8, 12, 16]",8,4,3,5,15,-16.8324,-168.32,269,56.88,43.12,-0.63,2.55,-30.53,50.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,3,30,-17.0269,-170.27,241,91.7,8.3,-0.71,3.26,-127.76,30.0,
short,1000,"[6, 9, 12]",6,3,3,5,10,-17.047,-170.47,449,41.87,58.13,-0.38,1.59,-15.64,50.0,
short,1000,"[7, 10, 13, 16]",7,3,4,5,15,-17.1238,-171.24,300,62.0,38.0,-0.57,2.87,-34.48,50.0,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,6,10,-17.3051,-173.05,452,42.7,58.19,-0.38,2.37,-11.36,36.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,6,15,-17.4817,-174.82,289,58.82,41.18,-0.6,3.86,-27.83,36.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,3,30,-17.77,-177.7,270,91.48,8.52,-0.66,3.49,-96.0,25.0,
short,1000,"[7, 12, 17, 22]",7,5,4,5,15,-17.9783,-179.78,293,59.73,40.27,-0.61,2.95,-25.39,25.0,
short,1000,"[6, 10, 14, 18]",6,4,4,7,10,-18.1713,-181.71,379,31.66,69.39,-0.48,2.28,-9.43,52.5,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,6,10,-18.6385,-186.39,438,40.41,60.05,-0.43,2.49,-9.52,39.84,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,7,15,-18.8722,-188.72,251,52.99,47.81,-0.75,4.74,-20.16,35.0,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,5,10,-18.9127,-189.13,497,47.28,53.52,-0.38,1.99,-11.36,30.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,7,10,-19.1664,-191.66,398,35.68,64.82,-0.48,2.93,-7.94,58.84,
short,1000,"[6, 9, 12, 15]",6,3,4,3,15,-19.5878,-195.88,430,77.44,22.56,-0.46,1.73,-41.68,30.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,3,25,-19.6638,-196.64,261,88.51,11.49,-0.75,2.49,-84.39,30.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,3,15,-19.8961,-198.96,476,77.31,22.69,-0.42,2.07,-28.14,18.0,
short,1000,"[7, 10, 13]",7,3,3,4,15,-20.0534,-200.53,337,68.84,31.16,-0.6,2.08,-45.97,40.0,
short,1000,"[7, 12, 17]",7,5,3,4,15,-20.1529,-201.53,329,66.26,33.74,-0.61,2.27,-33.85,26.67,
short,1000,"[6, 9, 12, 15]",6,3,4,7,10,-20.5003,-205.0,387,35.4,67.96,-0.53,2.18,-11.73,52.5,
short,1000,"[5, 10, 15, 20]",5,5,4,5,10,-20.81,-208.1,488,45.7,54.71,-0.43,2.04,-11.9,25.0,
short,1000,"[7, 10, 13, 16]",7,3,4,6,15,-20.9152,-209.15,281,57.3,42.7,-0.74,3.24,-34.48,60.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,5,15,-21.0079,-210.08,322,63.66,36.34,-0.65,3.24,-27.83,30.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,7,10,-21.0214,-210.21,406,37.44,63.55,-0.52,2.83,-9.47,40.08,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,3,15,-21.121,-211.21,484,78.1,21.9,-0.44,2.03,-28.0,15.0,
short,1000,"[5, 8, 11]",5,3,3,6,10,-21.2842,-212.84,464,42.89,57.11,-0.46,2.26,-22.05,60.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,3,25,-21.3484,-213.48,300,88.33,11.67,-0.71,2.68,-62.88,20.0,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,7,15,-21.5616,-215.62,251,51.79,48.21,-0.86,4.01,-27.58,56.0,
short,1000,"[7, 12, 17]",7,5,3,6,15,-21.6727,-216.73,268,55.22,44.78,-0.81,3.52,-33.85,40.0,
short,1000,"[5, 10, 15]",5,5,3,3,10,-21.8102,-218.1,598,58.53,41.47,-0.36,1.29,-15.87,20.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,5,15,-22.0485,-220.48,352,66.19,33.81,-0.63,3.51,-28.14,30.0,
short,1000,"[7, 12, 17, 22]",7,5,4,3,30,-22.8527,-228.53,267,91.39,8.61,-0.86,3.58,-138.09,30.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,4,15,-23.038,-230.38,373,70.24,29.76,-0.62,2.43,-33.35,32.0,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,7,10,-23.5162,-235.16,412,38.11,62.86,-0.57,2.78,-13.23,56.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,3,30,-23.7483,-237.48,270,91.48,8.52,-0.88,3.49,-115.19,30.0,
short,1000,"[6, 11, 16, 21]",6,5,4,5,15,-23.7487,-237.49,315,62.54,37.46,-0.75,3.33,-30.24,37.5,
short,1000,"[6, 11, 16, 21]",6,5,4,4,15,-24.0275,-240.27,354,68.08,31.92,-0.68,2.69,-30.24,30.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,3,20,-24.511,-245.11,282,81.21,18.79,-0.87,2.04,-36.17,15.0,
short,1000,"[7, 11, 15]",7,4,3,7,15,-24.5696,-245.7,251,51.79,48.21,-0.98,4.03,-36.93,70.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,5,15,-24.9288,-249.29,332,64.46,35.54,-0.75,3.03,-27.79,33.33,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,7,15,-25.0894,-250.89,251,52.99,47.81,-1.0,4.74,-24.19,42.0,
