initial_budget,dca_levels,first_level,level_step,num_levels,take_profit_percent,stop_loss_percent,roi,net_pnl,total_trades,win_rate,stop_loss_rate,avg_trade_pnl,avg_trade_duration_days,largest_loss,largest_profit,error
1000,"[-7, -11, -15]",-7,4,3,7,10,-634.0,-6340.0,290,37.24,62.76,-21.86,1.96,-100.0,46.67,
1000,"[-5, -10, -15]",-5,5,3,4,15,-635.3333,-6353.33,357,79.27,20.73,-17.8,2.76,-150.0,40.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,6,10,-636.0,-6360.0,391,51.66,48.34,-16.27,2.31,-100.0,36.0,
1000,"[-8, -11, -14, -17]",-8,3,4,7,15,-639.0,-6390.0,187,59.89,40.11,-34.17,3.64,-150.0,70.0,
1000,"[-7, -10, -13, -16, -19]",-7,3,5,6,10,-639.2,-6392.0,303,40.59,59.41,-21.1,1.72,-100.0,24.0,
1000,"[-7, -11, -15]",-7,4,3,6,10,-640.6667,-6406.67,302,40.4,59.6,-21.21,1.73,-100.0,40.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,7,10,-640.8,-6408.0,361,47.65,52.35,-17.75,2.61,-100.0,42.0,
1000,"[-7, -10, -13, -16, -19]",-7,3,5,7,10,-642.8,-6428.0,291,37.46,62.54,-22.09,1.97,-100.0,28.0,
1000,"[-5, -9, -13, -17]",-5,4,4,4,10,-643.0,-6430.0,463,61.34,38.66,-13.89,1.52,-100.0,20.0,
1000,"[-6, -10, -14]",-6,4,3,5,15,-643.3333,-6433.33,278,73.38,26.62,-23.14,3.16,-150.0,50.0,
1000,"[-8, -11, -14]",-8,3,3,4,15,-647.6667,-6476.67,227,72.25,27.75,-28.53,1.74,-150.0,40.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,5,10,-649.0,-6490.0,420,55.48,44.52,-15.45,2.04,-100.0,30.0,
1000,"[-7, -11, -15]",-7,4,3,4,15,-655.3333,-6553.33,268,75.37,24.63,-24.45,2.19,-150.0,40.0,
1000,"[-6, -10, -14, -18]",-6,4,4,4,10,-663.0,-6630.0,397,57.43,42.57,-16.7,1.25,-100.0,20.0,
1000,"[-8, -11, -14]",-8,3,3,5,10,-668.3333,-6683.33,262,37.02,62.98,-25.51,0.83,-100.0,33.33,
1000,"[-5, -9, -13]",-5,4,3,3,10,-671.6667,-6716.67,531,70.62,29.38,-12.65,1.03,-100.0,20.0,
1000,"[-6, -9, -12, -15]",-6,3,4,7,15,-671.75,-6717.5,234,67.95,32.05,-28.71,4.57,-150.0,70.0,
1000,"[-8, -11, -14]",-8,3,3,6,10,-677.3333,-6773.33,258,34.11,65.89,-26.25,1.11,-100.0,40.0,
1000,"[-6, -9, -12, -15]",-6,3,4,5,15,-678.75,-6787.5,287,74.56,25.44,-23.65,2.93,-150.0,50.0,
1000,"[-5, -9, -13, -17]",-5,4,4,5,10,-681.25,-6812.5,417,55.4,44.6,-16.34,2.01,-100.0,25.0,
1000,"[-7, -10, -13, -16]",-7,3,4,4,10,-681.5,-6815.0,336,52.68,47.32,-20.28,0.98,-100.0,20.0,
1000,"[-5, -9, -13, -17]",-5,4,4,6,10,-691.5,-6915.0,387,51.16,48.84,-17.87,2.34,-100.0,30.0,
1000,"[-6, -9, -12, -15]",-6,3,4,6,15,-696.0,-6960.0,252,70.24,29.76,-27.62,4.0,-150.0,60.0,
1000,"[-5, -10, -15, -20]",-5,5,4,6,10,-698.5,-6985.0,380,50.0,50.0,-18.38,2.43,-100.0,30.0,
1000,"[-5, -10, -15, -20]",-5,5,4,7,10,-700.5,-7005.0,348,45.69,54.31,-20.13,2.77,-100.0,35.0,
1000,"[-7, -11, -15]",-7,4,3,5,15,-703.3333,-7033.33,242,70.66,29.34,-29.06,2.85,-150.0,50.0,
1000,"[-5, -9, -13, -17]",-5,4,4,7,10,-706.5,-7065.0,352,46.31,53.69,-20.07,2.71,-100.0,35.0,
1000,"[-8, -11, -14]",-8,3,3,7,10,-710.3333,-7103.33,246,29.27,70.73,-28.88,1.48,-100.0,46.67,
1000,"[-6, -9, -12, -15]",-6,3,4,5,10,-712.5,-7125.0,368,51.09,48.91,-19.36,1.6,-100.0,37.5,
1000,"[-5, -10, -15, -20]",-5,5,4,5,10,-718.75,-7187.5,403,52.85,47.15,-17.83,2.17,-100.0,25.0,
1000,"[-7, -10, -13, -16]",-7,3,4,5,10,-718.75,-7187.5,320,47.19,52.81,-22.46,1.29,-100.0,25.0,
1000,"[-5, -10, -15, -20]",-5,5,4,4,10,-719.5,-7195.0,445,57.75,42.25,-16.17,1.71,-100.0,20.0,
1000,"[-8, -11, -14]",-8,3,3,6,15,-722.0,-7220.0,198,63.64,36.36,-36.46,2.9,-150.0,60.0,
1000,"[-8, -11, -14]",-8,3,3,5,15,-723.3333,-7233.33,210,66.67,33.33,-34.44,2.25,-150.0,50.0,
1000,"[-6, -10, -14, -18]",-6,4,4,7,10,-724.25,-7242.5,327,43.12,56.88,-22.15,2.37,-100.0,35.0,
1000,"[-6, -9, -12]",-6,3,3,3,10,-730.6667,-7306.67,434,66.36,33.64,-16.84,0.81,-100.0,30.0,
1000,"[-7, -11, -15]",-7,4,3,7,15,-730.6667,-7306.67,201,62.69,37.31,-36.35,4.46,-150.0,70.0,
1000,"[-6, -9, -12, -15]",-6,3,4,7,10,-734.0,-7340.0,331,43.81,56.19,-22.18,2.29,-100.0,52.5,
1000,"[-5, -8, -11, -14]",-5,3,4,4,10,-735.0,-7350.0,470,62.13,37.87,-15.64,1.52,-100.0,30.0,
1000,"[-6, -9, -12, -15]",-6,3,4,6,10,-739.5,-7395.0,346,46.53,53.47,-21.37,2.03,-100.0,45.0,
1000,"[-7, -11, -15]",-7,4,3,6,15,-741.0,-7410.0,222,66.22,33.78,-33.38,3.74,-150.0,60.0,
1000,"[-6, -10, -14, -18]",-6,4,4,6,10,-743.5,-7435.0,339,45.13,54.87,-21.93,2.14,-100.0,30.0,
1000,"[-6, -10, -14, -18]",-6,4,4,5,10,-745.0,-7450.0,360,48.89,51.11,-20.69,1.78,-100.0,25.0,
1000,"[-8, -11, -14]",-8,3,3,7,15,-751.6667,-7516.67,187,59.89,40.11,-40.2,3.64,-150.0,70.0,
1000,"[-7, -10, -13]",-7,3,3,3,10,-768.0,-7680.0,352,60.23,39.77,-21.82,0.69,-100.0,20.0,
1000,"[-5, -8, -11, -14]",-5,3,4,6,10,-772.5,-7725.0,391,51.66,48.34,-19.76,2.31,-100.0,45.0,
1000,"[-5, -8, -11]",-5,3,3,3,10,-773.0,-7730.0,536,71.08,28.92,-14.42,0.98,-100.0,30.0,
1000,"[-5, -8, -11, -14]",-5,3,4,7,10,-776.0,-7760.0,361,47.65,52.35,-21.5,2.61,-100.0,52.5,
1000,"[-7, -10, -13, -16]",-7,3,4,6,10,-779.0,-7790.0,303,40.59,59.41,-25.71,1.72,-100.0,30.0,
1000,"[-7, -10, -13, -16]",-7,3,4,7,10,-783.5,-7835.0,291,37.46,62.54,-26.92,1.97,-100.0,35.0,
1000,"[-5, -8, -11, -14]",-5,3,4,5,10,-786.25,-7862.5,420,55.48,44.52,-18.72,2.04,-100.0,37.5,
1000,"[-6, -10, -14]",-6,4,3,3,10,-789.0,-7890.0,426,64.08,35.92,-18.52,0.87,-100.0,20.0,
1000,"[-6, -9, -12]",-6,3,3,4,10,-792.0,-7920.0,403,59.55,40.45,-19.65,1.14,-100.0,40.0,
1000,"[-5, -10, -15]",-5,5,3,3,10,-799.3333,-7993.33,514,67.51,32.49,-15.55,1.14,-100.0,20.0,
1000,"[-5, -9, -13]",-5,4,3,4,10,-827.3333,-8273.33,463,61.34,38.66,-17.87,1.52,-100.0,26.67,
1000,"[-6, -10, -14]",-6,4,3,4,10,-857.3333,-8573.33,397,57.43,42.57,-21.6,1.25,-100.0,26.67,
1000,"[-7, -10, -13]",-7,3,3,4,10,-872.0,-8720.0,336,52.68,47.32,-25.95,0.98,-100.0,26.67,
1000,"[-5, -9, -13]",-5,4,3,5,10,-875.0,-8750.0,417,55.4,44.6,-20.98,2.01,-100.0,33.33,
1000,"[-5, -9, -13]",-5,4,3,6,10,-888.6667,-8886.67,387,51.16,48.84,-22.96,2.34,-100.0,40.0,
1000,"[-5, -9, -13]",-5,4,3,7,10,-908.6667,-9086.67,352,46.31,53.69,-25.81,2.71,-100.0,46.67,
1000,"[-5, -10, -15]",-5,5,3,6,10,-911.3333,-9113.33,380,50.0,50.0,-23.98,2.43,-100.0,40.0,
1000,"[-6, -9, -12]",-6,3,3,5,10,-913.3333,-9133.33,368,51.09,48.91,-24.82,1.6,-100.0,50.0,
1000,"[-5, -10, -15]",-5,5,3,7,10,-914.0,-9140.0,348,45.69,54.31,-26.26,2.77,-100.0,46.67,
1000,"[-7, -10, -13]",-7,3,3,5,10,-921.6667,-9216.67,320,47.19,52.81,-28.8,1.29,-100.0,33.33,
1000,"[-5, -8, -11]",-5,3,3,4,10,-930.0,-9300.0,470,62.13,37.87,-19.79,1.52,-100.0,40.0,
1000,"[-5, -10, -15]",-5,5,3,5,10,-938.3333,-9383.33,403,52.85,47.15,-23.28,2.17,-100.0,33.33,
1000,"[-6, -10, -14]",-6,4,3,7,10,-939.0,-9390.0,327,43.12,56.88,-28.72,2.37,-100.0,46.67,
1000,"[-5, -10, -15]",-5,5,3,4,10,-939.3333,-9393.33,445,57.75,42.25,-21.11,1.71,-100.0,26.67,
1000,"[-6, -9, -12]",-6,3,3,7,10,-942.0,-9420.0,331,43.81,56.19,-28.46,2.29,-100.0,70.0,
1000,"[-6, -9, -12]",-6,3,3,6,10,-949.3333,-9493.33,346,46.53,53.47,-27.44,2.03,-100.0,60.0,
1000,"[-6, -10, -14]",-6,4,3,6,10,-964.6667,-9646.67,339,45.13,54.87,-28.46,2.14,-100.0,40.0,
1000,"[-6, -10, -14]",-6,4,3,5,10,-966.6667,-9666.67,360,48.89,51.11,-26.85,1.78,-100.0,33.33,
1000,"[-5, -8, -11]",-5,3,3,6,10,-983.3333,-9833.33,391,51.66,48.34,-25.15,2.31,-100.0,60.0,
1000,"[-5, -8, -11]",-5,3,3,7,10,-991.3333,-9913.33,361,47.65,52.35,-27.46,2.61,-100.0,70.0,
1000,"[-5, -8, -11]",-5,3,3,5,10,-998.3333,-9983.33,420,55.48,44.52,-23.77,2.04,-100.0,50.0,
1000,"[-7, -10, -13]",-7,3,3,6,10,-1002.0,-10020.0,303,40.59,59.41,-33.07,1.72,-100.0,40.0,
1000,"[-7, -10, -13]",-7,3,3,7,10,-1008.0,-10080.0,291,37.46,62.54,-34.64,1.97,-100.0,46.67,
